PRODUCT_ID,STORE_ID,WEEK_NO,display,mailer
27760,297,101,A,0
27760,298,13,5,A
27760,298,14,5,A
27760,298,15,5,0
27760,298,16,5,0
27760,298,17,9,0
27760,298,23,5,0
27760,298,43,5,0
27760,298,57,0,A
27760,298,58,0,A
27760,298,72,5,A
27760,298,73,5,0
27760,298,101,5,0
27760,299,13,0,A
27760,299,14,5,A
27760,299,15,5,0
27760,299,16,5,0
27760,299,17,5,0
27760,299,43,A,0
27760,299,44,A,0
27760,299,45,A,0
27760,299,46,A,0
27760,299,47,9,0
27760,299,48,9,0
27760,299,49,9,0
27760,299,50,7,0
27760,299,51,7,0
27760,299,52,7,0
27760,299,57,0,A
27760,299,58,0,A
27760,299,61,7,0
27760,299,72,0,A
27760,300,11,5,0
27760,300,13,0,A
27760,300,14,5,A
27760,300,15,5,0
27760,300,16,5,0
27760,300,57,5,A
27760,300,58,5,A
27760,300,72,5,A
27760,300,73,5,0
27760,300,74,5,0
27760,300,75,5,0
27760,300,76,9,0
27760,300,77,9,0
27760,300,78,9,0
27760,300,79,9,0
27760,300,80,9,0
27760,300,81,9,0
27760,300,96,3,0
27760,300,97,3,0
27760,300,98,3,0
27760,300,99,3,0
27760,300,100,9,0
27760,300,101,9,0
27760,304,13,0,A
27760,304,14,0,A
27760,304,57,5,A
27760,304,58,5,A
27760,304,72,5,A
27760,306,11,A,0
27760,306,12,A,0
27760,306,13,A,A
27760,306,14,A,A
27760,306,15,9,0
27760,306,16,4,0
27760,306,17,A,0
27760,306,18,A,0
27760,306,19,A,0
27760,306,20,5,0
27760,306,42,A,0
27760,306,43,A,0
27760,306,44,A,0
27760,306,45,A,0
27760,306,46,9,0
27760,306,47,9,0
27760,306,48,9,0
27760,306,49,7,0
27760,306,57,0,A
27760,306,58,0,A
27760,306,72,0,A
27760,306,101,7,0
27760,309,13,0,A
27760,309,14,0,A
27760,309,43,A,0
27760,309,44,A,0
27760,309,45,A,0
27760,309,46,A,0
27760,309,47,9,0
27760,309,48,9,0
27760,309,49,9,0
27760,309,50,7,0
27760,309,51,7,0
27760,309,52,7,0
27760,309,57,0,A
27760,309,58,0,A
27760,309,72,0,A
27760,309,73,5,0
27760,310,13,0,A
27760,310,14,0,A
27760,310,50,5,0
27760,310,55,3,0
27760,310,57,0,A
27760,310,58,0,A
27760,310,72,0,A
27760,311,9,A,0
27760,311,11,A,0
27760,311,12,A,0
27760,311,13,0,A
27760,311,14,5,A
27760,311,42,A,0
27760,311,43,A,0
27760,311,44,A,0
27760,311,45,A,0
27760,311,46,9,0
27760,311,48,4,0
27760,311,49,A,0
27760,311,53,5,0
27760,311,55,5,0
27760,311,57,0,A
27760,311,58,0,A
27760,311,72,0,A
27760,311,74,2,0
27760,313,9,A,0
27760,313,10,A,0
27760,313,11,9,0
27760,313,12,5,0
27760,313,13,0,A
27760,313,14,0,A
27760,313,18,3,0
27760,313,43,A,0
27760,313,44,A,0
27760,313,45,A,0
27760,313,46,A,0
27760,313,47,9,0
27760,313,49,A,0
27760,313,50,3,0
27760,313,51,4,0
27760,313,52,3,0
27760,313,57,0,A
27760,313,58,0,A
27760,313,72,0,A
27760,313,101,1,0
27760,315,13,0,A
27760,315,14,0,A
27760,315,57,0,A
27760,315,58,0,A
27760,315,72,0,A
27760,315,101,5,0
27760,316,9,9,0
27760,316,10,9,0
27760,316,11,9,0
27760,316,13,0,A
27760,316,14,3,A
27760,316,15,3,0
27760,316,55,5,0
27760,316,56,2,0
27760,316,57,0,A
27760,316,58,0,A
27760,316,72,0,A
27760,316,77,5,0
27760,316,78,5,0
27760,316,79,5,0
27760,316,80,5,0
27760,316,81,9,0
27760,316,83,5,0
27760,316,84,5,0
27760,316,85,5,0
27760,316,96,5,0
27760,316,97,5,0
27760,316,98,5,0
27760,317,13,0,A
27760,317,14,0,A
27760,317,42,6,0
27760,317,43,6,0
27760,317,44,6,0
27760,317,45,6,0
27760,317,46,9,0
27760,317,47,9,0
27760,317,48,9,0
27760,317,49,9,0
27760,317,50,2,0
27760,317,51,2,0
27760,317,52,2,0
27760,317,53,2,0
27760,317,54,9,0
27760,317,55,9,0
27760,317,56,9,0
27760,317,57,9,A
27760,317,58,9,A
27760,317,59,9,0
27760,317,60,9,0
27760,317,61,9,0
27760,317,72,2,A
27760,317,101,6,0
27760,318,9,9,0
27760,318,10,9,0
27760,318,11,9,0
27760,318,13,0,A
27760,318,14,5,A
27760,318,15,5,0
27760,318,16,5,0
27760,318,17,5,0
27760,318,18,9,0
27760,318,19,9,0
27760,318,20,9,0
27760,318,21,9,0
27760,318,22,9,0
27760,318,23,9,0
27760,318,24,9,0
27760,318,25,9,0
27760,318,26,9,0
27760,318,41,A,0
27760,318,42,A,0
27760,318,43,A,0
27760,318,44,A,0
27760,318,45,9,0
27760,318,46,9,0
27760,318,47,9,0
27760,318,49,5,0
27760,318,57,0,A
27760,318,58,5,A
27760,318,72,5,A
27760,318,73,2,0
27760,318,74,5,0
27760,318,75,5,0
27760,318,76,5,0
27760,318,77,5,0
27760,319,9,9,0
27760,319,10,9,0
27760,319,12,5,0
27760,319,13,5,A
27760,319,14,5,A
27760,319,15,5,0
27760,319,57,0,A
27760,319,58,5,A
27760,319,59,5,0
27760,319,60,5,0
27760,319,72,0,A
27760,319,76,5,0
27760,319,77,5,0
27760,319,78,5,0
27760,319,79,5,0
27760,319,80,9,0
27760,319,81,9,0
27760,320,10,A,0
27760,320,13,0,A
27760,320,14,0,A
27760,320,42,A,0
27760,320,43,A,0
27760,320,44,A,0
27760,320,45,A,0
27760,320,46,9,0
27760,320,47,9,0
27760,320,48,9,0
27760,320,49,9,0
27760,320,57,0,A
27760,320,58,0,A
27760,320,72,0,A
27760,321,9,9,0
27760,321,10,9,0
27760,321,13,0,A
27760,321,14,0,A
27760,321,15,5,0
27760,321,16,5,0
27760,321,17,5,0
27760,321,18,5,0
27760,321,19,9,0
27760,321,42,A,0
27760,321,43,A,0
27760,321,44,A,0
27760,321,45,A,0
27760,321,46,9,0
27760,321,47,9,0
27760,321,48,9,0
27760,321,49,9,0
27760,321,50,3,0
27760,321,51,3,0
27760,321,57,0,A
27760,321,58,3,A
27760,321,59,3,0
27760,321,60,3,0
27760,321,61,3,0
27760,321,63,3,0
27760,321,72,5,A
27760,321,73,5,0
27760,322,9,9,0
27760,322,10,9,0
27760,322,13,0,A
27760,322,14,0,A
27760,322,42,A,0
27760,322,43,A,0
27760,322,44,A,0
27760,322,45,A,0
27760,322,46,9,0
27760,322,48,A,0
27760,322,49,A,0
27760,322,57,0,A
27760,322,58,0,A
27760,322,72,0,A
27760,322,74,5,0
27760,323,9,A,0
27760,323,10,A,0
27760,323,11,9,0
27760,323,13,5,A
27760,323,14,7,A
27760,323,42,A,0
27760,323,43,A,0
27760,323,44,A,0
27760,323,45,A,0
27760,323,46,9,0
27760,323,47,9,0
27760,323,48,9,0
27760,323,49,9,0
27760,323,57,0,A
27760,323,58,3,A
27760,323,72,0,A
27760,323,101,A,0
27760,324,13,0,A
27760,324,14,0,A
27760,324,42,A,0
27760,324,43,A,0
27760,324,44,A,0
27760,324,45,A,0
27760,324,46,9,0
27760,324,47,9,0
27760,324,48,9,0
27760,324,49,9,0
27760,324,50,5,0
27760,324,55,5,0
27760,324,57,0,A
27760,324,58,0,A
27760,324,72,0,A
27760,327,13,0,A
27760,327,14,0,A
27760,327,42,A,0
27760,327,43,A,0
27760,327,44,A,0
27760,327,45,A,0
27760,327,46,9,0
27760,327,47,9,0
27760,327,48,9,0
27760,327,49,9,0
27760,327,57,0,A
27760,327,58,5,A
27760,327,72,0,A
27760,327,101,A,0
27760,329,9,9,0
27760,329,10,9,0
27760,329,11,9,0
27760,329,13,0,A
27760,329,14,3,A
27760,329,17,3,0
27760,329,18,3,0
27760,329,19,3,0
27760,329,57,0,A
27760,329,58,0,A
27760,329,72,0,A
27760,330,9,A,0
27760,330,10,A,0
27760,330,11,A,0
27760,330,12,5,0
27760,330,13,5,A
27760,330,14,5,A
27760,330,23,5,0
27760,330,42,A,0
27760,330,43,A,0
27760,330,44,A,0
27760,330,45,A,0
27760,330,46,9,0
27760,330,47,9,0
27760,330,48,9,0
27760,330,49,9,0
27760,330,50,5,0
27760,330,51,5,0
27760,330,52,5,0
27760,330,55,5,0
27760,330,57,0,A
27760,330,58,0,A
27760,330,72,0,A
27760,330,100,A,0
27760,330,101,A,0
27760,333,13,0,A
27760,333,14,0,A
27760,333,54,5,0
27760,333,57,0,A
27760,333,58,0,A
27760,333,72,5,A
27760,334,9,9,0
27760,334,10,9,0
27760,334,11,9,0
27760,334,13,5,A
27760,334,14,5,A
27760,334,15,5,0
27760,334,16,5,0
27760,334,57,0,A
27760,334,58,5,A
27760,334,72,0,A
27760,335,9,9,0
27760,335,10,9,0
27760,335,11,9,0
27760,335,13,0,A
27760,335,14,4,A
27760,335,42,A,0
27760,335,43,A,0
27760,335,44,A,0
27760,335,45,A,0
27760,335,46,9,0
27760,335,47,9,0
27760,335,48,9,0
27760,335,57,4,A
27760,335,58,4,A
27760,335,59,4,0
27760,335,67,A,0
27760,335,72,0,A
27760,335,73,4,0
27760,335,101,A,0
27760,337,10,2,0
27760,337,13,0,A
27760,337,14,0,A
27760,337,57,0,A
27760,337,58,0,A
27760,337,72,0,A
27760,338,9,9,0
27760,338,10,9,0
27760,338,11,9,0
27760,338,13,0,A
27760,338,14,5,A
27760,338,15,5,0
27760,338,42,A,0
27760,338,43,7,0
27760,338,44,A,0
27760,338,45,A,0
27760,338,46,A,0
27760,338,48,A,0
27760,338,49,A,0
27760,338,57,5,A
27760,338,58,5,A
27760,338,72,0,A
27760,338,101,A,0
27760,339,9,A,0
27760,339,11,A,0
27760,339,12,4,0
27760,339,13,4,A
27760,339,14,4,A
27760,339,15,4,0
27760,339,16,9,0
27760,339,17,9,0
27760,339,18,9,0
27760,339,19,9,0
27760,339,20,9,0
27760,339,22,4,0
27760,339,42,A,0
27760,339,43,6,0
27760,339,44,A,0
27760,339,45,A,0
27760,339,46,A,0
27760,339,47,A,0
27760,339,48,9,0
27760,339,49,9,0
27760,339,50,4,0
27760,339,57,0,A
27760,339,58,0,A
27760,339,72,0,A
27760,340,9,5,0
27760,340,11,5,0
27760,340,12,5,0
27760,340,13,5,A
27760,340,14,5,A
27760,340,15,9,0
27760,340,16,9,0
27760,340,17,9,0
27760,340,34,A,0
27760,340,35,A,0
27760,340,39,A,0
27760,340,40,A,0
27760,340,42,A,0
27760,340,43,A,0
27760,340,44,A,0
27760,340,45,A,0
27760,340,46,9,0
27760,340,47,9,0
27760,340,48,9,0
27760,340,51,A,0
27760,340,56,5,0
27760,340,57,0,A
27760,340,58,0,A
27760,340,72,0,A
27760,340,81,5,0
27760,340,82,5,0
27760,340,83,5,0
27760,340,84,5,0
27760,340,85,9,0
27760,340,86,2,0
27760,341,9,9,0
27760,341,10,9,0
27760,341,11,9,0
27760,341,13,0,A
27760,341,14,0,A
27760,341,15,4,0
27760,341,17,4,0
27760,341,43,4,0
27760,341,44,4,0
27760,341,45,1,0
27760,341,46,1,0
27760,341,47,1,0
27760,341,57,0,A
27760,341,58,0,A
27760,341,72,4,A
27760,341,73,4,0
27760,341,81,1,0
27760,341,82,1,0
27760,341,83,1,0
27760,341,84,1,0
27760,343,13,0,A
27760,343,14,5,A
27760,343,15,5,0
27760,343,16,5,0
27760,343,17,5,0
27760,343,18,9,0
27760,343,57,5,A
27760,343,58,5,A
27760,343,72,0,A
27760,343,73,5,0
27760,343,81,5,0
27760,343,101,4,0
27760,345,9,A,0
27760,345,10,A,0
27760,345,11,A,0
27760,345,13,A,A
27760,345,14,A,A
27760,345,17,A,0
27760,345,42,A,0
27760,345,43,A,0
27760,345,44,A,0
27760,345,45,A,0
27760,345,46,9,0
27760,345,47,9,0
27760,345,48,9,0
27760,345,49,9,0
27760,345,57,0,A
27760,345,58,5,A
27760,345,72,0,A
27760,345,101,A,0
27760,346,9,5,0
27760,346,10,5,0
27760,346,11,9,0
27760,346,13,0,A
27760,346,14,5,A
27760,346,57,0,A
27760,346,58,0,A
27760,346,72,0,A
27760,346,101,5,0
27760,352,13,0,A
27760,352,14,0,A
27760,352,57,0,A
27760,352,58,0,A
27760,352,72,5,A
27760,352,73,5,0
27760,354,9,9,0
27760,354,10,9,0
27760,354,11,9,0
27760,354,12,9,0
27760,354,13,0,A
27760,354,14,A,A
27760,354,15,5,0
27760,354,16,5,0
27760,354,42,A,0
27760,354,43,A,0
27760,354,44,A,0
27760,354,48,A,0
27760,354,57,0,A
27760,354,58,0,A
27760,354,72,3,A
27760,354,73,3,0
27760,355,13,0,A
27760,355,14,5,A
27760,355,15,5,0
27760,355,57,0,A
27760,355,58,5,A
27760,355,72,0,A
27760,356,9,9,0
27760,356,10,9,0
27760,356,11,9,0
27760,356,13,0,A
27760,356,14,5,A
27760,356,41,A,0
27760,356,42,A,0
27760,356,43,A,0
27760,356,44,A,0
27760,356,46,A,0
27760,356,47,A,0
27760,356,48,A,0
27760,356,49,A,0
27760,356,50,5,0
27760,356,57,5,A
27760,356,58,5,A
27760,356,72,5,A
27760,356,73,5,0
27760,356,81,5,0
27760,356,101,A,0
27760,358,9,9,0
27760,358,10,9,0
27760,358,11,9,0
27760,358,13,5,A
27760,358,14,5,A
27760,358,15,5,0
27760,358,23,5,0
27760,358,24,5,0
27760,358,25,5,0
27760,358,42,A,0
27760,358,43,A,0
27760,358,44,A,0
27760,358,45,A,0
27760,358,47,A,0
27760,358,48,A,0
27760,358,49,A,0
27760,358,51,2,0
27760,358,52,2,0
27760,358,53,7,0
27760,358,54,2,0
27760,358,55,2,0
27760,358,56,2,0
27760,358,57,5,A
27760,358,58,5,A
27760,358,72,0,A
27760,358,101,A,0
27760,359,9,9,0
27760,359,10,9,0
27760,359,11,9,0
27760,359,13,3,A
27760,359,14,A,A
27760,359,15,A,0
27760,359,16,A,0
27760,359,17,A,0
27760,359,19,A,0
27760,359,20,5,0
27760,359,21,5,0
27760,359,44,A,0
27760,359,45,A,0
27760,359,47,A,0
27760,359,48,A,0
27760,359,49,A,0
27760,359,50,5,0
27760,359,57,0,A
27760,359,58,0,A
27760,359,72,0,A
27760,360,9,9,0
27760,360,10,9,0
27760,360,11,9,0
27760,360,13,0,A
27760,360,14,5,A
27760,360,34,2,0
27760,360,41,A,0
27760,360,42,A,0
27760,360,43,A,0
27760,360,44,A,0
27760,360,45,9,0
27760,360,46,9,0
27760,360,57,0,A
27760,360,58,5,A
27760,360,72,0,A
27760,360,73,2,0
27760,361,9,9,0
27760,361,10,9,0
27760,361,11,9,0
27760,361,12,5,0
27760,361,13,0,A
27760,361,14,0,A
27760,361,43,A,0
27760,361,44,A,0
27760,361,46,A,0
27760,361,48,A,0
27760,361,49,A,0
27760,361,51,4,0
27760,361,52,7,0
27760,361,53,5,0
27760,361,57,0,A
27760,361,58,0,A
27760,361,72,5,A
27760,361,73,5,0
27760,362,9,3,0
27760,362,10,3,0
27760,362,11,9,0
27760,362,13,0,A
27760,362,14,0,A
27760,362,16,5,0
27760,362,17,3,0
27760,362,43,5,0
27760,362,44,5,0
27760,362,57,5,A
27760,362,58,5,A
27760,362,71,5,0
27760,362,72,0,A
27760,362,73,5,0
27760,363,9,9,0
27760,363,10,7,0
27760,363,11,A,0
27760,363,13,0,A
27760,363,14,0,A
27760,363,42,A,0
27760,363,43,A,0
27760,363,44,A,0
27760,363,45,A,0
27760,363,46,9,0
27760,363,47,9,0
27760,363,49,A,0
27760,363,57,0,A
27760,363,58,5,A
27760,363,72,5,A
27760,363,73,5,0
27760,364,9,9,0
27760,364,10,3,0
27760,364,13,0,A
27760,364,14,5,A
27760,364,15,5,0
27760,364,18,5,0
27760,364,41,5,0
27760,364,42,A,0
27760,364,43,A,0
27760,364,44,A,0
27760,364,45,A,0
27760,364,46,9,0
27760,364,47,9,0
27760,364,48,9,0
27760,364,49,9,0
27760,364,50,5,0
27760,364,51,5,0
27760,364,52,5,0
27760,364,56,5,0
27760,364,57,5,A
27760,364,58,0,A
27760,364,72,0,A
27760,364,81,5,0
27760,364,82,5,0
27760,364,83,5,0
27760,364,84,5,0
27760,365,9,9,0
27760,365,10,9,0
27760,365,11,9,0
27760,365,13,0,A
27760,365,14,0,A
27760,365,41,A,0
27760,365,42,A,0
27760,365,43,A,0
27760,365,44,A,0
27760,365,45,9,0
27760,365,46,9,0
27760,365,47,9,0
27760,365,48,9,0
27760,365,57,5,A
27760,365,58,3,A
27760,365,59,3,0
27760,365,60,3,0
27760,365,61,3,0
27760,365,72,5,A
27760,365,73,5,0
27760,365,75,5,0
27760,365,76,5,0
27760,365,81,5,0
27760,366,9,9,0
27760,366,13,0,A
27760,366,14,0,A
27760,366,57,0,A
27760,366,58,0,A
27760,366,72,0,A
27760,367,9,9,0
27760,367,11,4,0
27760,367,12,A,0
27760,367,13,0,A
27760,367,14,0,A
27760,367,15,4,0
27760,367,16,4,0
27760,367,17,4,0
27760,367,42,A,0
27760,367,43,A,0
27760,367,44,A,0
27760,367,45,7,0
27760,367,46,6,0
27760,367,47,A,0
27760,367,48,A,0
27760,367,49,A,0
27760,367,57,0,A
27760,367,58,A,A
27760,367,59,7,0
27760,367,67,4,0
27760,367,68,4,0
27760,367,69,7,0
27760,367,72,0,A
27760,367,73,4,0
27760,367,100,A,0
27760,367,101,A,0
27760,368,9,A,0
27760,368,10,A,0
27760,368,11,A,0
27760,368,12,2,0
27760,368,13,2,A
27760,368,14,5,A
27760,368,57,0,A
27760,368,58,2,A
27760,368,59,5,0
27760,368,60,5,0
27760,368,72,0,A
27760,369,9,A,0
27760,369,10,A,0
27760,369,11,A,0
27760,369,13,0,A
27760,369,14,0,A
27760,369,57,0,A
27760,369,58,0,A
27760,369,72,0,A
27760,369,73,4,0
27760,370,9,9,0
27760,370,10,9,0
27760,370,11,9,0
27760,370,13,0,A
27760,370,14,5,A
27760,370,42,A,0
27760,370,43,A,0
27760,370,44,A,0
27760,370,45,A,0
27760,370,46,9,0
27760,370,47,9,0
27760,370,48,9,0
27760,370,49,9,0
27760,370,50,9,0
27760,370,51,9,0
27760,370,52,9,0
27760,370,53,9,0
27760,370,54,9,0
27760,370,55,9,0
27760,370,56,9,0
27760,370,57,0,A
27760,370,58,0,A
27760,370,72,0,A
27760,370,73,5,0
27760,370,101,A,0
27760,372,12,A,0
27760,372,13,A,A
27760,372,14,A,A
27760,372,15,A,0
27760,372,16,9,0
27760,372,17,9,0
27760,372,18,9,0
27760,372,44,A,0
27760,372,45,A,0
27760,372,47,A,0
27760,372,48,A,0
27760,372,49,A,0
27760,372,53,A,0
27760,372,57,1,A
27760,372,58,1,A
27760,372,72,1,A
27760,372,101,A,0
27760,374,9,9,0
27760,374,10,9,0
27760,374,11,9,0
27760,374,13,0,A
27760,374,14,0,A
27760,374,42,A,0
27760,374,43,A,0
27760,374,44,A,0
27760,374,45,A,0
27760,374,46,9,0
27760,374,47,9,0
27760,374,48,9,0
27760,374,49,9,0
27760,374,50,5,0
27760,374,51,5,0
27760,374,52,5,0
27760,374,53,5,0
27760,374,57,3,A
27760,374,58,0,A
27760,374,61,3,0
27760,374,72,0,A
27760,374,101,A,0
27760,375,9,9,0
27760,375,10,9,0
27760,375,11,9,0
27760,375,12,5,0
27760,375,13,5,A
27760,375,14,0,A
27760,375,57,0,A
27760,375,58,0,A
27760,375,72,0,A
27760,375,100,A,0
27760,375,101,A,0
27760,379,10,5,0
27760,379,11,5,0
27760,379,13,0,A
27760,379,14,5,A
27760,379,15,5,0
27760,379,16,5,0
27760,379,42,5,0
27760,379,43,5,0
27760,379,44,5,0
27760,379,46,5,0
27760,379,47,5,0
27760,379,48,5,0
27760,379,49,5,0
27760,379,57,0,A
27760,379,58,5,A
27760,379,72,5,A
27760,379,73,5,0
27760,379,74,5,0
27760,379,75,5,0
27760,379,76,9,0
27760,380,13,0,A
27760,380,14,0,A
27760,380,45,A,0
27760,380,50,2,0
27760,380,51,2,0
27760,380,55,2,0
27760,380,56,2,0
27760,380,57,0,A
27760,380,58,2,A
27760,380,72,0,A
27760,380,100,5,0
27760,380,101,A,0
27760,381,9,A,0
27760,381,10,9,0
27760,381,12,A,0
27760,381,13,0,A
27760,381,14,0,A
27760,381,47,7,0
27760,381,48,A,0
27760,381,49,A,0
27760,381,55,A,0
27760,381,57,5,A
27760,381,58,5,A
27760,381,72,A,A
27760,381,74,A,0
27760,381,101,A,0
27760,382,9,A,0
27760,382,10,A,0
27760,382,11,A,0
27760,382,13,5,A
27760,382,14,5,A
27760,382,57,0,A
27760,382,58,0,A
27760,382,72,0,A
27760,384,9,9,0
27760,384,10,9,0
27760,384,11,9,0
27760,384,13,0,A
27760,384,14,0,A
27760,384,17,5,0
27760,384,57,0,A
27760,384,58,0,A
27760,384,72,0,A
27760,384,101,A,0
27760,388,9,9,0
27760,388,10,9,0
27760,388,11,7,0
27760,388,12,5,0
27760,388,13,5,A
27760,388,14,5,A
27760,388,42,A,0
27760,388,43,A,0
27760,388,44,A,0
27760,388,45,A,0
27760,388,46,9,0
27760,388,47,9,0
27760,388,48,9,0
27760,388,49,9,0
27760,388,50,5,0
27760,388,51,5,0
27760,388,52,5,0
27760,388,53,5,0
27760,388,57,0,A
27760,388,58,0,A
27760,388,72,0,A
27760,389,9,9,0
27760,389,11,A,0
27760,389,13,0,A
27760,389,14,5,A
27760,389,42,A,0
27760,389,43,A,0
27760,389,44,A,0
27760,389,45,A,0
27760,389,47,A,0
27760,389,48,A,0
27760,389,51,A,0
27760,389,57,0,A
27760,389,58,0,A
27760,389,72,0,A
27760,391,9,A,0
27760,391,10,A,0
27760,391,13,0,A
27760,391,14,0,A
27760,391,45,A,0
27760,391,57,0,A
27760,391,58,0,A
27760,391,72,0,A
27760,396,9,9,0
27760,396,10,5,0
27760,396,13,0,A
27760,396,14,5,A
27760,396,51,5,0
27760,396,52,5,0
27760,396,57,0,A
27760,396,58,5,A
27760,396,72,0,A
27760,396,73,5,0
27760,396,74,5,0
27760,400,13,0,A
27760,400,14,0,A
27760,400,41,A,0
27760,400,42,A,0
27760,400,43,A,0
27760,400,44,A,0
27760,400,45,9,0
27760,400,46,9,0
27760,400,47,9,0
27760,400,48,9,0
27760,400,49,5,0
27760,400,57,0,A
27760,400,58,0,A
27760,400,72,0,A
27760,401,9,9,0
27760,401,10,9,0
27760,401,11,9,0
27760,401,13,0,A
27760,401,14,0,A
27760,401,57,0,A
27760,401,58,0,A
27760,401,72,3,A
27760,402,9,9,0
27760,402,10,9,0
27760,402,11,9,0
27760,402,13,0,A
27760,402,14,0,A
27760,402,42,A,0
27760,402,43,A,0
27760,402,44,A,0
27760,402,45,A,0
27760,402,46,9,0
27760,402,47,9,0
27760,402,48,9,0
27760,402,49,9,0
27760,402,50,9,0
27760,402,52,A,0
27760,402,53,A,0
27760,402,55,A,0
27760,402,56,A,0
27760,402,57,0,A
27760,402,58,0,A
27760,402,72,0,A
27760,403,13,0,A
27760,403,14,0,A
27760,403,15,5,0
27760,403,55,4,0
27760,403,56,4,0
27760,403,57,0,A
27760,403,58,0,A
27760,403,72,0,A
27760,403,73,5,0
27760,404,9,A,0
27760,404,10,A,0
27760,404,11,A,0
27760,404,13,0,A
27760,404,14,5,A
27760,404,42,A,0
27760,404,43,A,0
27760,404,44,A,0
27760,404,45,A,0
27760,404,46,9,0
27760,404,47,9,0
27760,404,48,9,0
27760,404,57,0,A
27760,404,58,0,A
27760,404,72,0,A
27760,404,73,2,0
27760,404,101,A,0
27760,406,9,A,0
27760,406,11,A,0
27760,406,13,5,A
27760,406,14,5,A
27760,406,15,5,0
27760,406,42,A,0
27760,406,43,A,0
27760,406,44,A,0
27760,406,45,A,0
27760,406,46,9,0
27760,406,47,9,0
27760,406,48,9,0
27760,406,49,9,0
27760,406,50,7,0
27760,406,51,2,0
27760,406,52,2,0
27760,406,53,1,0
27760,406,57,0,A
27760,406,58,0,A
27760,406,72,0,A
27760,406,101,A,0
27760,408,9,9,0
27760,408,10,9,0
27760,408,11,9,0
27760,408,13,5,A
27760,408,14,5,A
27760,408,15,5,0
27760,408,16,5,0
27760,408,57,0,A
27760,408,58,0,A
27760,408,72,5,A
27760,408,73,5,0
27760,410,9,9,0
27760,410,10,9,0
27760,410,11,A,0
27760,410,13,0,A
27760,410,14,0,A
27760,410,15,3,0
27760,410,42,1,0
27760,410,44,1,0
27760,410,45,1,0
27760,410,46,1,0
27760,410,47,1,0
27760,410,48,A,0
27760,410,49,1,0
27760,410,56,5,0
27760,410,57,0,A
27760,410,58,5,A
27760,410,72,0,A
27760,412,13,0,A
27760,412,14,0,A
27760,412,44,A,0
27760,412,45,A,0
27760,412,57,0,A
27760,412,58,0,A
27760,412,72,0,A
27760,412,101,A,0
27760,414,13,0,A
27760,414,14,0,A
27760,414,57,0,A
27760,414,58,0,A
27760,415,100,A,0
27760,415,101,A,0
27760,420,13,0,A
27760,420,14,0,A
27760,420,15,5,0
27760,420,16,5,0
27760,420,51,4,0
27760,420,53,4,0
27760,420,54,4,0
27760,420,55,4,0
27760,420,56,4,0
27760,420,57,0,A
27760,420,58,5,A
27760,420,72,1,A
27760,420,73,5,0
27760,420,81,5,0
27760,420,82,5,0
27760,420,83,5,0
27760,420,84,5,0
27760,420,85,9,0
27760,421,9,9,0
27760,421,10,9,0
27760,421,11,9,0
27760,421,13,5,A
27760,421,14,5,A
27760,421,15,5,0
27760,421,50,2,0
27760,421,51,2,0
27760,421,52,2,0
27760,421,53,2,0
27760,421,54,9,0
27760,421,57,0,A
27760,421,58,0,A
27760,421,72,5,A
27760,421,73,5,0
27760,421,82,1,0
27760,421,101,A,0
27760,422,12,5,0
27760,422,13,0,A
27760,422,14,0,A
27760,422,22,5,0
27760,422,42,5,0
27760,422,43,5,0
27760,422,57,0,A
27760,422,58,5,A
27760,422,59,5,0
27760,422,72,0,A
27760,422,73,5,0
27760,424,9,9,0
27760,424,10,9,0
27760,424,11,9,0
27760,424,13,0,A
27760,424,14,0,A
27760,424,42,A,0
27760,424,43,A,0
27760,424,46,A,0
27760,424,47,A,0
27760,424,48,A,0
27760,424,49,A,0
27760,424,57,0,A
27760,424,58,0,A
27760,424,72,0,A
27760,427,13,0,A
27760,427,14,0,A
27760,427,42,5,0
27760,427,43,5,0
27760,427,57,0,A
27760,427,58,0,A
27760,427,72,5,A
27760,427,73,5,0
27760,429,9,9,0
27760,429,10,9,0
27760,429,11,9,0
27760,429,12,5,0
27760,429,13,5,A
27760,429,14,5,A
27760,429,15,5,0
27760,429,57,0,A
27760,429,58,0,A
27760,429,72,0,A
27760,432,9,9,0
27760,432,11,A,0
27760,432,13,0,A
27760,432,14,0,A
27760,432,43,A,0
27760,432,44,A,0
27760,432,46,A,0
27760,432,47,A,0
27760,432,48,A,0
27760,432,49,A,0
27760,432,50,9,0
27760,432,51,5,0
27760,432,52,2,0
27760,432,53,2,0
27760,432,54,2,0
27760,432,57,0,A
27760,432,58,0,A
27760,432,72,5,A
27760,432,73,5,0
27760,432,75,5,0
27760,432,77,5,0
27760,433,9,9,0
27760,433,11,A,0
27760,433,13,0,A
27760,433,14,0,A
27760,433,15,5,0
27760,433,42,A,0
27760,433,43,A,0
27760,433,44,A,0
27760,433,45,A,0
27760,433,46,9,0
27760,433,47,9,0
27760,433,48,9,0
27760,433,49,7,0
27760,433,50,2,0
27760,433,51,2,0
27760,433,52,2,0
27760,433,54,2,0
27760,433,55,5,0
27760,433,56,7,0
27760,433,57,0,A
27760,433,58,0,A
27760,433,72,0,A
27760,433,101,A,0
27760,436,13,0,A
27760,436,14,5,A
27760,436,57,0,A
27760,436,58,5,A
27760,436,72,0,A
27760,438,13,0,A
27760,438,14,0,A
27760,438,42,A,0
27760,438,43,A,0
27760,438,50,A,0
